Price,Adj Close
Ticker,AAPL
Date,
2020-09-10,110.7856216430664
2020-09-11,109.33113861083984
2020-09-14,112.6110610961914
2020-09-15,112.78678131103516
2020-09-16,109.4580307006836
2020-09-17,107.71067810058594
2020-09-18,104.2940902709961
2020-09-21,107.4568862915039
2020-09-22,109.14566802978516
2020-09-23,104.56742095947266
2020-09-24,105.64120483398438
2020-09-25,109.60447692871094
2020-09-28,112.22061920166016
2020-09-29,111.371337890625
2020-09-30,113.05033874511719
2020-10-01,114.00700378417969
2020-10-02,110.32683563232422
2020-10-05,113.7238998413086
2020-10-06,110.46349334716797
2020-10-07,112.33775329589844
2020-10-08,112.23036193847656
2020-10-09,114.18270111083984
2020-10-12,121.43565368652344
2020-10-13,118.21428680419922
2020-10-14,118.30213165283203
2020-10-15,117.83358764648438
2020-10-16,116.1838607788086
2020-10-19,113.21631622314453
2020-10-20,114.70984649658203
2020-10-21,114.08509063720703
2020-10-22,112.99177551269531
2020-10-23,112.29871368408203
2020-10-26,112.30846405029297
2020-10-27,113.82151794433594
2020-10-28,108.5501937866211
2020-10-29,112.57202911376953
2020-10-30,106.2659683227539
2020-11-02,106.17810821533203
2020-11-03,107.80831146240234
2020-11-04,112.21085357666016
2020-11-05,116.19361114501953
2020-11-06,116.06161499023438
2020-11-09,113.74409484863281
2020-11-10,113.4018325805664
2020-11-11,116.84387969970703
2020-11-12,116.5700912475586
2020-11-13,116.61898040771484
2020-11-16,117.6359634399414
2020-11-17,116.74610900878906
2020-11-18,115.4162368774414
2020-11-19,116.01273345947266
2020-11-20,114.74150085449219
2020-11-23,111.32879638671875
2020-11-24,112.61956787109375
2020-11-25,113.46051788330078
2020-11-27,114.00810241699219
2020-11-30,116.41365051269531
2020-12-01,120.00235748291016
2020-12-02,120.35440063476562
2020-12-03,120.21749877929688
2020-12-04,119.54277038574219
2020-12-07,121.00955200195312
2020-12-08,121.62559509277344
2020-12-09,119.08318328857422
2020-12-10,120.51084899902344
2020-12-11,119.69921875
2020-12-14,119.08318328857422
2020-12-15,125.04810333251953
2020-12-16,124.97965240478516
2020-12-17,125.8499526977539
2020-12-18,123.85511016845703
2020-12-21,125.39034271240234
2020-12-22,128.95950317382812
2020-12-23,128.05992126464844
2020-12-24,129.0475311279297
2020-12-28,133.66302490234375
2020-12-29,131.88330078125
2020-12-30,130.7587890625
2020-12-31,129.7515869140625
2021-01-04,126.5442123413086
2021-01-05,128.10877990722656
2021-01-06,123.79644012451172
2021-01-07,128.02078247070312
2021-01-08,129.125732421875
2021-01-11,126.12371826171875
2021-01-12,125.9477310180664
2021-01-13,127.99141693115234
2021-01-14,126.0552978515625
2021-01-15,124.3244857788086
2021-01-19,124.99920654296875
2021-01-20,129.10618591308594
2021-01-21,133.83901977539062
2021-01-22,135.99029541015625
2021-01-25,139.75502014160156
2021-01-26,139.9897003173828
2021-01-27,138.91409301757812
2021-01-28,134.0541534423828
2021-01-29,129.03778076171875
2021-02-01,131.16944885253906
2021-02-02,132.0006866455078
2021-02-03,130.9739227294922
2021-02-04,134.34747314453125
2021-02-05,133.93125915527344
2021-02-08,134.07818603515625
2021-02-09,133.19680786132812
2021-02-10,132.589599609375
2021-02-11,132.33502197265625
2021-02-12,132.5700225830078
2021-02-16,130.4351348876953
2021-02-17,128.1337432861328
2021-02-18,127.027099609375
2021-02-19,127.18380737304688
2021-02-22,123.39383697509766
2021-02-23,123.25674438476562
2021-02-24,122.75728607177734
2021-02-25,118.48745727539062
2021-02-26,118.75189208984375
2021-03-01,125.1468276977539
2021-03-02,122.53205871582031
2021-03-03,119.53533172607422
2021-03-04,117.6452407836914
2021-03-05,118.90857696533203
2021-03-08,113.95323944091797
2021-03-09,118.58538818359375
2021-03-10,117.49837493896484
2021-03-11,119.43739318847656
2021-03-12,118.52664184570312
2021-03-15,121.42540740966797
2021-03-16,122.97273254394531
2021-03-17,122.17949676513672
2021-03-18,118.03697967529297
2021-03-19,117.5081558227539
2021-03-22,120.83781433105469
2021-03-23,120.00540924072266
2021-03-24,117.60608673095703
2021-03-25,118.09574127197266
2021-03-26,118.70291900634766
2021-03-29,118.87919616699219
2021-03-30,117.42001342773438
2021-03-31,119.62346649169922
2021-04-01,120.45591735839844
2021-04-05,123.2959213256836
2021-04-06,123.59951782226562
2021-04-07,125.25455474853516
2021-04-08,127.66364288330078
2021-04-09,130.24903869628906
2021-04-12,128.52548217773438
2021-04-13,131.6494598388672
2021-04-14,129.2991180419922
2021-04-15,131.71800231933594
2021-04-16,131.38507080078125
2021-04-19,132.05099487304688
2021-04-20,130.3567657470703
2021-04-21,130.73870849609375
2021-04-22,129.21096801757812
2021-04-23,131.54176330566406
2021-04-26,131.93345642089844
2021-04-27,131.6103057861328
2021-04-28,130.8170623779297
2021-04-29,130.7191162109375
2021-04-30,128.74090576171875
2021-05-03,129.7985382080078
2021-05-04,125.20558166503906
2021-05-05,125.45040893554688
2021-05-06,127.0565185546875
2021-05-07,127.73336791992188
2021-05-10,124.43726348876953
2021-05-11,123.51515197753906
2021-05-12,120.43486785888672
2021-05-13,122.59302520751953
2021-05-14,125.0258560180664
2021-05-17,123.86829376220703
2021-05-18,122.47532653808594
2021-05-19,122.31836700439453
2021-05-20,124.88851928710938
2021-05-21,123.04429626464844
2021-05-24,124.6825180053711
2021-05-25,124.48631286621094
2021-05-26,124.43726348876953
2021-05-27,122.89713287353516
2021-05-28,122.23988342285156
2021-06-01,121.91616821289062
2021-06-02,122.68131256103516
2021-06-03,121.19022369384766
2021-06-04,123.49553680419922
2021-06-07,123.50534057617188
2021-06-08,124.32936096191406
2021-06-09,124.7119369506836
2021-06-10,123.71134948730469
2021-06-11,124.92774963378906
2021-06-14,127.99822998046875
2021-06-15,127.17422485351562
2021-06-16,127.67447662353516
2021-06-17,129.28329467773438
2021-06-18,127.9786376953125
2021-06-21,129.7836151123047
2021-06-22,131.431640625
2021-06-23,131.15696716308594
2021-06-24,130.87249755859375
2021-06-25,130.5782012939453
2021-06-28,132.21646118164062
2021-06-29,133.73692321777344
2021-06-30,134.35498046875
2021-07-01,134.65907287597656
2021-07-02,137.2978973388672
2021-07-06,139.3187255859375
2021-07-07,141.8202362060547
2021-07-08,140.51553344726562
2021-07-09,142.34996032714844
2021-07-12,141.7515411376953
2021-07-13,142.869873046875
2021-07-14,146.3131103515625
2021-07-15,145.65585327148438
2021-07-16,143.60560607910156
2021-07-19,139.74058532714844
2021-07-20,143.3701934814453
2021-07-21,142.6344451904297
2021-07-22,144.00778198242188
2021-07-23,145.7343292236328
2021-07-26,146.15615844726562
2021-07-27,143.97840881347656
2021-07-28,142.2224578857422
2021-07-29,142.869873046875
2021-07-30,143.08566284179688
2021-08-02,142.7521514892578
2021-08-03,144.55715942382812
2021-08-04,144.1549530029297
2021-08-05,144.26287841796875
2021-08-06,143.57516479492188
2021-08-09,143.52603149414062
2021-08-10,143.04464721679688
2021-08-11,143.300048828125
2021-08-12,146.2769012451172
2021-08-13,146.48321533203125
2021-08-16,148.46774291992188
2021-08-17,147.55409240722656
2021-08-18,143.79132080078125
2021-08-19,144.1253204345703
2021-08-20,145.58920288085938
2021-08-23,147.08245849609375
2021-08-24,146.9940643310547
2021-08-25,145.7561798095703
2021-08-26,144.95059204101562
2021-08-27,145.9919891357422
2021-08-30,150.43264770507812
2021-08-31,149.16531372070312
2021-09-01,149.8333282470703
2021-09-02,150.953369140625
2021-09-03,151.59194946289062
2021-09-07,153.9399871826172
2021-09-08,152.38772583007812
2021-09-09,151.36598205566406
2021-09-10,146.35549926757812
2021-09-13,146.92532348632812
2021-09-14,145.5204315185547
2021-09-15,146.41445922851562
2021-09-16,146.1786346435547
2021-09-17,143.49652099609375
2021-09-20,140.4313201904297
2021-09-21,140.91270446777344
2021-09-22,143.2902069091797
2021-09-23,144.25306701660156
2021-09-24,144.34144592285156
2021-09-27,142.8186492919922
2021-09-28,139.4193878173828
2021-09-29,140.3232421875
2021-09-30,139.01658630371094
2021-10-01,140.1464080810547
2021-10-04,136.697998046875
2021-10-05,138.63345336914062
2021-10-06,139.5078125
2021-10-07,140.77517700195312
2021-10-08,140.3920440673828
2021-10-11,140.3035888671875
2021-10-12,139.0264129638672
2021-10-13,138.4369354248047
2021-10-14,141.2369384765625
2021-10-15,142.29798889160156
2021-10-18,143.97796630859375
2021-10-19,146.149169921875
2021-10-20,146.640380859375
2021-10-21,146.8565216064453
2021-10-22,146.08041381835938
2021-10-25,146.03128051757812
2021-10-26,146.69935607910156
2021-10-27,146.2376251220703
2021-10-28,149.89231872558594
2021-10-29,147.17091369628906
2021-11-01,146.34568786621094
2021-11-02,147.38706970214844
2021-11-03,148.83128356933594
2021-11-04,148.31057739257812
2021-11-05,148.84185791015625
2021-11-08,148.015380859375
2021-11-09,148.3794708251953
2021-11-10,145.53599548339844
2021-11-11,145.48683166503906
2021-11-12,147.5726776123047
2021-11-15,147.58250427246094
2021-11-16,148.5663604736328
2021-11-17,151.01626586914062
2021-11-18,155.32566833496094
2021-11-19,157.96246337890625
2021-11-22,158.42489624023438
2021-11-23,158.80856323242188
2021-11-24,159.33006286621094
2021-11-26,154.28273010253906
2021-11-29,157.65745544433594
2021-11-30,162.63589477539062
2021-12-01,162.11447143554688
2021-12-02,161.12069702148438
2021-12-03,159.231689453125
2021-12-06,162.6555633544922
2021-12-07,168.42112731933594
2021-12-08,172.25830078125
2021-12-09,171.7466278076172
2021-12-10,176.55784606933594
2021-12-13,172.90765380859375
2021-12-14,171.52037048339844
2021-12-15,176.4102783203125
2021-12-16,169.48374938964844
2021-12-17,168.38177490234375
2021-12-20,167.01417541503906
2021-12-21,170.20199584960938
2021-12-22,172.80926513671875
2021-12-23,173.43893432617188
2021-12-27,177.42369079589844
2021-12-28,176.40040588378906
2021-12-29,176.489013671875
2021-12-30,175.32798767089844
2021-12-31,174.70816040039062
2022-01-03,179.0766143798828
2022-01-04,176.8038330078125
2022-01-05,172.1008758544922
2022-01-06,169.22792053222656
2022-01-07,169.39517211914062
2022-01-10,169.41485595703125
2022-01-11,172.25830078125
2022-01-12,172.7010498046875
2022-01-13,169.41485595703125
2022-01-14,170.28067016601562
2022-01-18,167.06338500976562
2022-01-19,163.5509033203125
2022-01-20,161.85862731933594
2022-01-21,159.79248046875
2022-01-24,159.01522827148438
2022-01-25,157.20486450195312
2022-01-26,157.11631774902344
2022-01-27,156.65391540527344
2022-01-28,167.58482360839844
2022-01-31,171.96310424804688
2022-02-01,171.7958526611328
2022-02-02,173.0060272216797
2022-02-03,170.11338806152344
2022-02-04,169.8277587890625
2022-02-07,169.10858154296875
2022-02-08,172.23147583007812
2022-02-09,173.65989685058594
2022-02-10,169.56173706054688
2022-02-11,166.1334991455078
2022-02-14,166.36993408203125
2022-02-15,170.22177124023438
2022-02-16,169.9853515625
2022-02-17,166.36993408203125
2022-02-18,164.81338500976562
2022-02-22,161.877685546875
2022-02-23,157.69085693359375
2022-02-24,160.3211669921875
2022-02-25,162.39981079101562
2022-02-28,162.665771484375
2022-03-01,160.7743377685547
2022-03-02,164.08438110351562
2022-03-03,163.75926208496094
2022-03-04,160.7447509765625
2022-03-07,156.93226623535156
2022-03-08,155.09994506835938
2022-03-09,160.5280303955078
2022-03-10,156.1638946533203
2022-03-11,152.43020629882812
2022-03-14,148.38128662109375
2022-03-15,152.7848663330078
2022-03-16,157.21795654296875
2022-03-17,158.232666015625
2022-03-18,161.54270935058594
2022-03-21,162.92190551757812
2022-03-22,166.310791015625
2022-03-23,167.68014526367188
2022-03-24,171.48275756835938
2022-03-25,172.1230926513672
2022-03-28,172.99002075195312
2022-03-29,176.30010986328125
2022-03-30,175.12777709960938
2022-03-31,172.01473999023438
2022-04-01,171.7191619873047
2022-04-04,175.78781127929688
2022-04-05,172.45803833007812
2022-04-06,169.2760467529297
2022-04-07,169.5814666748047
2022-04-08,167.5618896484375
2022-04-11,163.2864227294922
2022-04-12,165.16802978515625
2022-04-13,167.8673095703125
2022-04-14,162.83323669433594
2022-04-18,162.61654663085938
2022-04-19,164.911865234375
2022-04-20,164.74441528320312
2022-04-21,163.94647216796875
2022-04-22,159.38528442382812
2022-04-25,160.4591064453125
2022-04-26,154.46945190429688
2022-04-27,154.24285888671875
2022-04-28,161.20777893066406
2022-04-29,155.30677795410156
2022-05-02,155.61221313476562
2022-05-03,157.109619140625
2022-05-04,163.55239868164062
2022-05-05,154.43988037109375
2022-05-06,155.16995239257812
2022-05-09,150.02000427246094
2022-05-10,152.43711853027344
2022-05-11,144.53457641601562
2022-05-12,140.64743041992188
2022-05-13,145.1363983154297
2022-05-16,143.5874481201172
2022-05-17,147.2378387451172
2022-05-18,138.93080139160156
2022-05-19,135.50735473632812
2022-05-20,135.74412536621094
2022-05-23,141.19009399414062
2022-05-24,138.47695922851562
2022-05-25,138.63482666015625
2022-05-26,141.85108947753906
2022-05-27,147.63246154785156
2022-05-31,146.8431854248047
2022-06-01,146.7149658203125
2022-06-02,149.181396484375
2022-06-03,143.4296112060547
2022-06-06,144.179443359375
2022-06-07,146.7149658203125
2022-06-08,145.97500610351562
2022-06-09,140.72637939453125
2022-06-10,135.2903289794922
2022-06-13,130.1107177734375
2022-06-14,130.97891235351562
2022-06-15,133.6130828857422
2022-06-16,128.31515502929688
2022-06-17,129.7949981689453
2022-06-21,134.04718017578125
2022-06-22,133.53416442871094
2022-06-23,136.4149932861328
2022-06-24,139.75950622558594
2022-06-27,139.75950622558594
2022-06-28,135.5961456298828
2022-06-29,137.3621063232422
2022-06-30,134.88580322265625
2022-07-01,137.06614685058594
2022-07-05,139.660888671875
2022-07-06,141.00262451171875
2022-07-07,144.38661193847656
2022-07-08,145.06735229492188
2022-07-11,142.9264678955078
2022-07-12,143.9031524658203
2022-07-13,143.53814697265625
2022-07-14,146.4781494140625
2022-07-15,148.15536499023438
2022-07-18,145.09695434570312
2022-07-19,148.97422790527344
2022-07-20,150.9868621826172
2022-07-21,153.26585388183594
2022-07-22,152.0227508544922
2022-07-25,150.89805603027344
2022-07-26,149.56614685058594
2022-07-27,154.6865234375
2022-07-28,155.239013671875
2022-07-29,160.32977294921875
2022-08-01,159.3432159423828
2022-08-02,157.86334228515625
2022-08-03,163.9012451171875
2022-08-04,163.5855255126953
2022-08-05,163.3583221435547
2022-08-08,162.8840789794922
2022-08-09,162.9334716796875
2022-08-10,167.20147705078125
2022-08-11,166.46047973632812
2022-08-12,170.02699279785156
2022-08-15,171.10386657714844
2022-08-16,170.94580078125
2022-08-17,172.44749450683594
2022-08-18,172.0522918701172
2022-08-19,169.45399475097656
2022-08-22,165.5515594482422
2022-08-23,165.2156524658203
2022-08-24,165.51205444335938
2022-08-25,167.98191833496094
2022-08-26,161.6491241455078
2022-08-29,159.43612670898438
2022-08-30,156.99588012695312
2022-08-31,155.3262176513672
2022-09-01,156.0573272705078
2022-09-02,153.93321228027344
2022-09-06,152.66864013671875
2022-09-07,154.08140563964844
2022-09-08,152.59950256347656
2022-09-09,155.4744110107422
2022-09-12,161.46142578125
2022-09-13,151.98692321777344
2022-09-14,153.43919372558594
2022-09-15,150.5346221923828
2022-09-16,148.884765625
2022-09-19,152.6192169189453
2022-09-20,155.01007080078125
2022-09-21,151.86837768554688
2022-09-22,150.9001922607422
2022-09-23,148.6179962158203
2022-09-26,148.9539337158203
2022-09-27,149.9320068359375
2022-09-28,148.03509521484375
2022-09-29,140.76377868652344
2022-09-30,136.5353240966797
2022-10-03,140.734130859375
2022-10-04,144.34014892578125
2022-10-05,144.63656616210938
2022-10-06,143.67823791503906
2022-10-07,138.402587890625
2022-10-10,138.72860717773438
2022-10-11,137.30593872070312
2022-10-12,136.6736602783203
2022-10-13,141.2676239013672
2022-10-14,136.71316528320312
2022-10-17,140.69464111328125
2022-10-18,142.01849365234375
2022-10-19,142.12713623046875
2022-10-20,141.66282653808594
2022-10-21,145.49609375
2022-10-24,147.6498260498047
2022-10-25,150.5050048828125
2022-10-26,147.55101013183594
2022-10-27,143.0558319091797
2022-10-28,153.86407470703125
2022-10-31,151.49295043945312
2022-11-01,148.8353271484375
2022-11-02,143.28306579589844
2022-11-03,137.2071533203125
2022-11-04,136.93994140625
2022-11-07,137.4743194580078
2022-11-08,138.0482940673828
2022-11-09,133.4664764404297
2022-11-10,145.3415985107422
2022-11-11,148.14215087890625
2022-11-14,146.73692321777344
2022-11-15,148.4785919189453
2022-11-16,147.24163818359375
2022-11-17,149.15151977539062
2022-11-18,149.7156219482422
2022-11-21,146.4697265625
2022-11-22,148.6171417236328
2022-11-23,149.49789428710938
2022-11-25,146.56869506835938
2022-11-28,142.71917724609375
2022-11-29,139.70091247558594
2022-11-30,146.48953247070312
2022-12-01,146.76658630371094
2022-12-02,146.27182006835938
2022-12-05,145.1041259765625
2022-12-06,141.4228057861328
2022-12-07,139.4733123779297
2022-12-08,141.16552734375
2022-12-09,140.68060302734375
2022-12-12,142.98638916015625
2022-12-13,143.95619201660156
2022-12-14,141.71969604492188
2022-12-15,135.0795135498047
2022-12-16,133.11024475097656
2022-12-19,130.9924774169922
2022-12-20,130.9232177734375
2022-12-21,134.0404510498047
2022-12-22,130.85394287109375
2022-12-23,130.48782348632812
2022-12-27,128.6768341064453
2022-12-28,124.7283706665039
2022-12-29,128.26121520996094
2022-12-30,128.57789611816406
2023-01-03,123.7684555053711
2023-01-04,125.04503631591797
2023-01-05,123.71898651123047
2023-01-06,128.27108764648438
2023-01-09,128.7955780029297
2023-01-10,129.3695526123047
2023-01-11,132.10086059570312
2023-01-12,132.0216827392578
2023-01-13,133.3576202392578
2023-01-17,134.5253448486328
2023-01-18,133.8029327392578
2023-01-19,133.86231994628906
2023-01-20,136.4352569580078
2023-01-23,139.6415252685547
2023-01-24,141.04676818847656
2023-01-25,140.3837127685547
2023-01-26,142.4618682861328
2023-01-27,144.41136169433594
2023-01-30,141.5118865966797
2023-01-31,142.78842163085938
2023-02-01,143.9165802001953
2023-02-02,149.25048828125
2023-02-03,152.89218139648438
2023-02-06,150.1510009765625
2023-02-07,153.04063415527344
2023-02-08,150.3390655517578
2023-02-09,149.29998779296875
2023-02-10,149.6666717529297
2023-02-13,152.48143005371094
2023-02-14,151.83717346191406
2023-02-15,153.94825744628906
2023-02-16,152.34268188476562
2023-02-17,151.1929931640625
2023-02-21,147.1591796875
2023-02-22,147.5853729248047
2023-02-23,148.07101440429688
2023-02-24,145.40492248535156
2023-02-27,146.6041717529297
2023-02-28,146.0987091064453
2023-03-01,144.01739501953125
2023-03-02,144.612060546875
2023-03-03,149.68649291992188
2023-03-06,152.4615936279297
2023-03-07,150.25143432617188
2023-03-08,151.51014709472656
2023-03-09,149.2504119873047
2023-03-10,147.17901611328125
2023-03-13,149.13150024414062
2023-03-14,151.2326202392578
2023-03-15,151.6290740966797
2023-03-16,154.463623046875
2023-03-17,153.6211700439453
2023-03-20,155.9998321533203
2023-03-21,157.86312866210938
2023-03-22,156.42605590820312
2023-03-23,157.5162353515625
2023-03-24,158.82449340820312
2023-03-27,156.87200927734375
2023-03-28,156.2476043701172
2023-03-29,159.33987426757812
2023-03-30,160.9157257080078
2023-03-31,163.43312072753906
2023-04-03,164.69183349609375
2023-04-04,164.15664672851562
2023-04-05,162.30325317382812
2023-04-06,163.1952667236328
2023-04-10,160.58865356445312
2023-04-11,159.36961364746094
2023-04-12,158.6758270263672
2023-04-13,164.08724975585938
2023-04-14,163.74038696289062
2023-04-17,163.76016235351562
2023-04-18,164.9891815185547
2023-04-19,166.1388397216797
2023-04-20,165.1675567626953
2023-04-21,163.55206298828125
2023-04-24,163.85931396484375
2023-04-25,162.3131866455078
2023-04-26,162.30325317382812
2023-04-27,166.9119110107422
2023-04-28,168.1706085205078
2023-05-01,168.08139038085938
2023-05-02,167.0407257080078
2023-05-03,165.96043395996094
2023-05-04,164.315185546875
2023-05-05,172.0260009765625
2023-05-08,171.95660400390625
2023-05-09,170.2420196533203
2023-05-10,172.01609802246094
2023-05-11,172.20440673828125
2023-05-12,171.27146911621094
2023-05-15,170.7752227783203
2023-05-16,170.7752227783203
2023-05-17,171.39059448242188
2023-05-18,173.7327880859375
2023-05-19,173.8419952392578
2023-05-22,172.88917541503906
2023-05-23,170.26905822753906
2023-05-24,170.54696655273438
2023-05-25,171.6883087158203
2023-05-26,174.1099395751953
2023-05-30,175.96588134765625
2023-05-31,175.91627502441406
2023-06-01,178.73487854003906
2023-06-02,179.58840942382812
2023-06-05,178.22869873046875
2023-06-06,177.86151123046875
2023-06-07,176.4819793701172
2023-06-08,179.21127319335938
2023-06-09,179.59832763671875
2023-06-12,182.4070281982422
2023-06-13,181.9306640625
2023-06-14,182.56585693359375
2023-06-15,184.61033630371094
2023-06-16,183.5285186767578
2023-06-20,183.6178436279297
2023-06-21,182.57577514648438
2023-06-22,185.59291076660156
2023-06-23,185.27528381347656
2023-06-26,183.8759002685547
2023-06-27,186.64492797851562
2023-06-28,187.8259735107422
2023-06-29,188.1634063720703
2023-06-30,192.51043701171875
2023-07-03,191.01181030273438
2023-07-05,189.89028930664062
2023-07-06,190.36669921875
2023-07-07,189.2451934814453
2023-07-10,187.19076538085938
2023-07-11,186.66477966308594
2023-07-12,188.34205627441406
2023-07-13,189.1062469482422
2023-07-14,189.255126953125
2023-07-17,192.53028869628906
2023-07-18,192.27223205566406
2023-07-19,193.63194274902344
2023-07-20,191.67677307128906
2023-07-21,190.4957275390625
2023-07-24,191.29962158203125
2023-07-25,192.16307067871094
2023-07-26,193.0364532470703
2023-07-27,191.76608276367188
2023-07-28,194.35646057128906
2023-07-31,194.97178649902344
2023-08-01,194.13809204101562
2023-08-02,191.1309051513672
2023-08-03,189.7314910888672
2023-08-04,180.62059020996094
2023-08-07,177.50421142578125
2023-08-08,178.44708251953125
2023-08-09,176.84918212890625
2023-08-10,176.63082885742188
2023-08-11,176.6904754638672
2023-08-14,178.3501434326172
2023-08-15,176.35255432128906
2023-08-16,175.47801208496094
2023-08-17,172.9239044189453
2023-08-18,173.41087341308594
2023-08-21,174.7525177001953
2023-08-22,176.13392639160156
2023-08-23,179.99986267089844
2023-08-24,175.2891845703125
2023-08-25,177.50540161132812
2023-08-28,179.0756378173828
2023-08-29,182.9813232421875
2023-08-30,186.489501953125
2023-08-31,186.70811462402344
2023-09-01,188.28831481933594
2023-09-05,188.52679443359375
2023-09-06,181.77880859375
2023-09-07,176.46188354492188
2023-09-08,177.0780487060547
2023-09-11,178.25076293945312
2023-09-12,175.20968627929688
2023-09-13,173.13262939453125
2023-09-14,174.6531524658203
2023-09-15,173.92764282226562
2023-09-18,176.86935424804688
